;SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW]
382;2020-09-01 16:00:00+00:00;54.0;573.0;54.0;4.0
383;2020-09-01 20:00:00+00:00;40.24;573.0;40.24;-33.0
384;2020-09-02 00:00:00+00:00;37.52;573.0;37.52;-30.0
385;2020-09-02 04:00:00+00:00;40.56;573.0;40.56;-7.0
386;2020-09-02 08:00:00+00:00;44.16;573.0;44.16;4.0
387;2020-09-02 12:00:00+00:00;36.89;573.0;36.89;105.0
388;2020-09-02 16:00:00+00:00;43.08;573.0;43.08;-37.0
389;2020-09-02 20:00:00+00:00;46.08;573.0;46.08;-12.0
390;2020-09-03 00:00:00+00:00;31.08;573.0;31.08;34.0
391;2020-09-03 04:00:00+00:00;33.37;573.0;33.37;79.0
392;2020-09-03 08:00:00+00:00;35.92;573.0;35.92;39.0
393;2020-09-03 12:00:00+00:00;48.49;573.0;48.49;108.0
394;2020-09-03 16:00:00+00:00;42.2;573.0;42.2;82.0
395;2020-09-03 20:00:00+00:00;36.92;573.0;36.92;73.0
396;2020-09-04 00:00:00+00:00;42.0;573.0;42.0;24.0
397;2020-09-04 04:00:00+00:00;35.56;573.0;35.56;57.0
398;2020-09-04 08:00:00+00:00;32.4;573.0;32.4;69.0
399;2020-09-04 12:00:00+00:00;42.01;573.0;42.01;41.0
400;2020-09-04 16:00:00+00:00;34.6;573.0;34.6;39.0
401;2020-09-04 20:00:00+00:00;32.41;573.0;32.41;-8.0
402;2020-09-05 00:00:00+00:00;24.96;573.0;24.96;0.0
403;2020-09-05 04:00:00+00:00;28.4;573.0;28.4;8.0
404;2020-09-05 08:00:00+00:00;30.12;573.0;30.12;14.0
405;2020-09-05 12:00:00+00:00;33.08;573.0;33.08;2.0
406;2020-09-05 16:00:00+00:00;29.76;573.0;29.76;14.0
407;2020-09-05 20:00:00+00:00;26.86;573.0;26.86;-10.0
408;2020-09-06 00:00:00+00:00;43.2;573.0;43.2;9.0
409;2020-09-06 04:00:00+00:00;51.32;573.0;51.32;15.0
410;2020-09-06 08:00:00+00:00;40.08;573.0;40.08;15.0
411;2020-09-06 12:00:00+00:00;50.8;573.0;50.8;11.0
412;2020-09-06 16:00:00+00:00;33.52;573.0;33.52;10.0
413;2020-09-06 20:00:00+00:00;27.9;573.0;27.9;48.0
414;2020-09-07 00:00:00+00:00;39.96;573.0;39.96;23.0
415;2020-09-07 04:00:00+00:00;41.69;573.0;41.69;101.0
416;2020-09-07 08:00:00+00:00;34.9;573.0;34.9;121.0
417;2020-09-07 12:00:00+00:00;43.0;573.0;43.0;71.0
418;2020-09-07 16:00:00+00:00;45.48;573.0;45.48;42.0
419;2020-09-07 20:00:00+00:00;39.18;573.0;39.18;62.0
420;2020-09-08 00:00:00+00:00;42.77;573.0;42.77;14.0
421;2020-09-08 04:00:00+00:00;43.52;573.0;43.52;62.0
422;2020-09-08 08:00:00+00:00;37.12;573.0;37.12;84.0
423;2020-09-08 12:00:00+00:00;55.52;573.0;55.52;127.0
424;2020-09-08 16:00:00+00:00;41.76;573.0;41.76;90.0
425;2020-09-08 20:00:00+00:00;26.8;573.0;26.8;20.0
426;2020-09-09 00:00:00+00:00;43.72;573.0;43.72;-9.0
427;2020-09-09 04:00:00+00:00;40.36;573.0;40.36;29.0
428;2020-09-09 08:00:00+00:00;36.44;573.0;36.44;44.0
429;2020-09-09 12:00:00+00:00;48.52;573.0;48.52;45.0
430;2020-09-09 16:00:00+00:00;38.0;573.0;38.0;55.0
431;2020-09-09 20:00:00+00:00;29.92;573.0;29.92;-5.0
432;2020-09-10 00:00:00+00:00;48.1;573.0;48.1;-7.0
433;2020-09-10 04:00:00+00:00;38.8;573.0;38.8;58.0
434;2020-09-10 08:00:00+00:00;38.88;573.0;38.88;119.0
435;2020-09-10 12:00:00+00:00;40.6;573.0;40.6;68.0
436;2020-09-10 16:00:00+00:00;44.64;573.0;44.64;80.0
437;2020-09-10 20:00:00+00:00;43.4;573.0;43.4;16.0
438;2020-09-11 00:00:00+00:00;35.44;573.0;35.44;8.0
439;2020-09-11 04:00:00+00:00;39.65;573.0;39.65;111.0
440;2020-09-11 08:00:00+00:00;35.92;573.0;35.92;35.0
441;2020-09-11 12:00:00+00:00;37.37;573.0;37.37;45.0
442;2020-09-11 16:00:00+00:00;38.0;573.0;38.0;18.0
443;2020-09-11 20:00:00+00:00;36.12;573.0;36.12;8.0
444;2020-09-12 00:00:00+00:00;37.76;573.0;37.76;41.0
445;2020-09-12 04:00:00+00:00;40.76;573.0;40.76;19.0
446;2020-09-12 08:00:00+00:00;42.46;573.0;42.46;15.0
447;2020-09-12 12:00:00+00:00;48.0;573.0;48.0;-16.0
448;2020-09-12 16:00:00+00:00;43.48;573.0;43.48;0.0
449;2020-09-12 20:00:00+00:00;36.16;573.0;36.16;37.0
450;2020-09-13 00:00:00+00:00;40.75;573.0;40.75;-18.0
451;2020-09-13 04:00:00+00:00;39.52;573.0;39.52;-38.0
452;2020-09-13 08:00:00+00:00;48.26;573.0;48.26;-44.0
453;2020-09-13 12:00:00+00:00;48.0;573.0;48.0;-113.0
454;2020-09-13 16:00:00+00:00;38.36;573.0;38.36;-39.0
455;2020-09-13 20:00:00+00:00;31.0;573.0;31.0;4.0
456;2020-09-14 00:00:00+00:00;25.96;573.0;25.96;17.0
457;2020-09-14 04:00:00+00:00;35.0;573.0;35.0;52.0
458;2020-09-14 08:00:00+00:00;44.0;573.0;44.0;37.0
459;2020-09-14 12:00:00+00:00;35.22;573.0;35.22;95.0
460;2020-09-14 16:00:00+00:00;55.28;573.0;55.28;73.0
461;2020-09-14 20:00:00+00:00;41.9;573.0;41.9;12.0
462;2020-09-15 00:00:00+00:00;36.11;573.0;36.11;38.0
463;2020-09-15 04:00:00+00:00;47.14;573.0;47.14;27.0
464;2020-09-15 08:00:00+00:00;54.25;573.0;54.25;52.0
465;2020-09-15 12:00:00+00:00;33.34;573.0;33.34;74.0
466;2020-09-15 16:00:00+00:00;41.38;573.0;41.38;13.0
467;2020-09-15 20:00:00+00:00;40.96;573.0;40.96;48.0
468;2020-09-16 00:00:00+00:00;40.31;573.0;40.31;48.0
469;2020-09-16 04:00:00+00:00;42.21;573.0;42.21;-7.0
470;2020-09-16 08:00:00+00:00;44.11;573.0;44.11;16.0
471;2020-09-16 12:00:00+00:00;31.22;573.0;31.22;58.0
472;2020-09-16 16:00:00+00:00;41.24;573.0;41.24;-18.0
473;2020-09-16 20:00:00+00:00;39.36;573.0;39.36;42.0
474;2020-09-17 00:00:00+00:00;38.33;573.0;38.33;25.0
475;2020-09-17 04:00:00+00:00;45.67;573.0;45.67;58.0
476;2020-09-17 08:00:00+00:00;49.28;573.0;49.28;8.0
477;2020-09-17 12:00:00+00:00;42.32;573.0;42.32;31.0
478;2020-09-17 16:00:00+00:00;43.0;573.0;43.0;16.0
479;2020-09-17 20:00:00+00:00;41.54;573.0;41.54;21.0
480;2020-09-18 00:00:00+00:00;27.12;573.0;27.12;9.0
481;2020-09-18 04:00:00+00:00;37.64;573.0;37.64;-19.0
482;2020-09-18 08:00:00+00:00;39.32;573.0;39.32;8.0
483;2020-09-18 12:00:00+00:00;38.12;573.0;38.12;21.0
484;2020-09-18 16:00:00+00:00;40.36;573.0;40.36;14.0
485;2020-09-18 20:00:00+00:00;38.02;573.0;38.02;-26.0
486;2020-09-19 00:00:00+00:00;35.08;573.0;35.08;23.0
487;2020-09-19 04:00:00+00:00;34.48;573.0;34.48;27.0
488;2020-09-19 08:00:00+00:00;35.8;573.0;35.8;55.0
489;2020-09-19 12:00:00+00:00;48.4;573.0;48.4;49.0
490;2020-09-19 16:00:00+00:00;36.24;573.0;36.24;34.0
491;2020-09-19 20:00:00+00:00;39.12;573.0;39.12;39.0
492;2020-09-20 00:00:00+00:00;46.44;573.0;46.44;42.0
493;2020-09-20 04:00:00+00:00;54.22;573.0;54.22;71.0
494;2020-09-20 08:00:00+00:00;47.09;573.0;47.09;77.0
495;2020-09-20 12:00:00+00:00;43.48;573.0;43.48;20.0
496;2020-09-20 16:00:00+00:00;33.4;573.0;33.4;4.0
497;2020-09-20 20:00:00+00:00;31.68;573.0;31.68;7.0
498;2020-09-21 00:00:00+00:00;41.2;573.0;41.2;37.0
499;2020-09-21 04:00:00+00:00;48.07;573.0;48.07;7.0
500;2020-09-21 08:00:00+00:00;52.32;573.0;52.32;-1.0
501;2020-09-21 12:00:00+00:00;44.23;573.0;44.23;99.0
502;2020-09-21 16:00:00+00:00;48.0;573.0;48.0;-4.0
503;2020-09-21 20:00:00+00:00;50.0;573.0;50.0;12.0
504;2020-09-22 00:00:00+00:00;34.84;573.0;34.84;22.0
505;2020-09-22 04:00:00+00:00;48.4;573.0;48.4;-33.0
506;2020-09-22 08:00:00+00:00;63.0;573.0;63.0;0.0
507;2020-09-22 12:00:00+00:00;45.9;573.0;45.9;22.0
508;2020-09-22 16:00:00+00:00;62.6;573.0;62.6;-7.0
509;2020-09-22 20:00:00+00:00;45.64;573.0;45.64;-2.0
510;2020-09-23 00:00:00+00:00;36.35;573.0;36.35;7.0
511;2020-09-23 04:00:00+00:00;43.77;573.0;43.77;-29.0
512;2020-09-23 08:00:00+00:00;39.52;573.0;39.52;-22.0
513;2020-09-23 12:00:00+00:00;41.74;573.0;41.74;51.0
514;2020-09-23 16:00:00+00:00;46.64;573.0;46.64;-14.0
515;2020-09-23 20:00:00+00:00;43.52;573.0;43.52;-44.0
516;2020-09-24 00:00:00+00:00;50.92;573.0;50.92;-25.0
517;2020-09-24 04:00:00+00:00;37.96;573.0;37.96;16.0
518;2020-09-24 08:00:00+00:00;31.4;573.0;31.4;16.0
519;2020-09-24 12:00:00+00:00;45.95;573.0;45.95;-13.0
520;2020-09-24 16:00:00+00:00;39.96;573.0;39.96;7.0
521;2020-09-24 20:00:00+00:00;37.8;573.0;37.8;3.0
522;2020-09-25 00:00:00+00:00;72.4;573.0;72.4;-135.0
523;2020-09-25 04:00:00+00:00;70.96;573.0;70.96;-98.0
524;2020-09-25 08:00:00+00:00;74.37;573.0;74.37;-17.0
525;2020-09-25 12:00:00+00:00;75.76;573.0;75.76;-7.0
526;2020-09-25 16:00:00+00:00;82.76;573.0;82.76;-30.0
527;2020-09-25 20:00:00+00:00;78.76;573.0;78.76;-59.0
528;2020-09-26 00:00:00+00:00;45.78;573.0;45.78;52.0
529;2020-09-26 04:00:00+00:00;33.44;573.0;33.44;32.0
530;2020-09-26 08:00:00+00:00;35.0;573.0;35.0;48.0
531;2020-09-26 12:00:00+00:00;27.12;573.0;27.12;19.0
532;2020-09-26 16:00:00+00:00;39.66;573.0;39.66;24.0
533;2020-09-26 20:00:00+00:00;41.63;573.0;41.63;24.0
534;2020-09-27 00:00:00+00:00;40.6;573.0;40.6;-54.0
535;2020-09-27 04:00:00+00:00;26.0;573.0;26.0;20.0
536;2020-09-27 08:00:00+00:00;26.08;573.0;26.08;27.0
537;2020-09-27 12:00:00+00:00;29.1;573.0;29.1;19.0
538;2020-09-27 16:00:00+00:00;26.76;573.0;26.76;20.0
539;2020-09-27 20:00:00+00:00;35.92;573.0;35.92;25.0
540;2020-09-28 00:00:00+00:00;26.0;573.0;26.0;33.0
541;2020-09-28 04:00:00+00:00;38.86;573.0;38.86;-3.0
542;2020-09-28 08:00:00+00:00;35.0;573.0;35.0;11.0
543;2020-09-28 12:00:00+00:00;28.14;573.0;28.14;62.0
544;2020-09-28 16:00:00+00:00;43.87;573.0;43.87;-8.0
545;2020-09-28 20:00:00+00:00;42.74;573.0;42.74;-9.0
546;2020-09-29 00:00:00+00:00;39.0;573.0;39.0;10.0
547;2020-09-29 04:00:00+00:00;42.64;573.0;42.64;-20.0
548;2020-09-29 08:00:00+00:00;39.0;573.0;39.0;-5.0
549;2020-09-29 12:00:00+00:00;29.0;573.0;29.0;29.0
550;2020-09-29 16:00:00+00:00;48.88;573.0;48.88;-18.0
551;2020-09-29 20:00:00+00:00;39.92;573.0;39.92;-18.0
552;2020-09-30 00:00:00+00:00;33.6;573.0;33.6;-40.0
553;2020-09-30 04:00:00+00:00;42.6;573.0;42.6;-39.0
554;2020-09-30 08:00:00+00:00;35.64;573.0;35.64;-63.0
555;2020-09-30 12:00:00+00:00;32.97;573.0;32.97;-21.0
556;2020-09-30 16:00:00+00:00;44.0;573.0;44.0;-62.0
557;2020-09-30 20:00:00+00:00;43.45;573.0;43.45;-44.0
558;2020-10-01 00:00:00+00:00;37.23;573.0;37.23;-17.0
559;2020-10-01 04:00:00+00:00;43.67;573.0;43.67;-23.0
560;2020-10-01 08:00:00+00:00;36.32;573.0;36.32;-66.0
561;2020-10-01 12:00:00+00:00;47.0;573.0;47.0;-28.0
562;2020-10-01 16:00:00+00:00;38.44;573.0;38.44;-73.0
563;2020-10-01 20:00:00+00:00;45.36;573.0;45.36;7.0
564;2020-10-02 00:00:00+00:00;38.07;573.0;38.07;-27.0
565;2020-10-02 04:00:00+00:00;43.6;573.0;43.6;-8.0
566;2020-10-02 08:00:00+00:00;32.36;573.0;32.36;-65.0
567;2020-10-02 12:00:00+00:00;45.0;573.0;45.0;-25.0
568;2020-10-02 16:00:00+00:00;39.64;573.0;39.64;-60.0
569;2020-10-02 20:00:00+00:00;51.04;573.0;51.04;-49.0
570;2020-10-03 00:00:00+00:00;58.71;573.0;58.71;-58.0
571;2020-10-03 04:00:00+00:00;54.0;573.0;54.0;-78.0
572;2020-10-03 08:00:00+00:00;55.84;573.0;55.84;-73.0
573;2020-10-03 12:00:00+00:00;60.52;573.0;60.52;-42.0
574;2020-10-03 16:00:00+00:00;61.86;573.0;61.86;-38.0
575;2020-10-03 20:00:00+00:00;59.92;573.0;59.92;-28.0
576;2020-10-04 00:00:00+00:00;60.0;573.0;60.0;-64.0
577;2020-10-04 04:00:00+00:00;60.0;573.0;60.0;-63.0
578;2020-10-04 08:00:00+00:00;58.0;573.0;58.0;-69.0
579;2020-10-04 12:00:00+00:00;126.37;573.0;126.37;-75.0
580;2020-10-04 16:00:00+00:00;61.0;573.0;61.0;-62.0
581;2020-10-04 20:00:00+00:00;56.52;573.0;56.52;-37.0
582;2020-10-05 00:00:00+00:00;29.36;573.0;29.36;-20.0
583;2020-10-05 04:00:00+00:00;36.52;573.0;36.52;15.0
584;2020-10-05 08:00:00+00:00;30.62;573.0;30.62;-13.0
585;2020-10-05 12:00:00+00:00;41.62;573.0;41.62;-24.0
586;2020-10-05 16:00:00+00:00;37.44;573.0;37.44;-28.0
587;2020-10-05 20:00:00+00:00;34.04;573.0;34.04;22.0
588;2020-10-06 00:00:00+00:00;66.3;573.0;66.3;41.0
589;2020-10-06 04:00:00+00:00;64.72;573.0;64.72;36.0
590;2020-10-06 08:00:00+00:00;27.0;573.0;27.0;22.0
591;2020-10-06 12:00:00+00:00;51.0;573.0;51.0;49.0
592;2020-10-06 16:00:00+00:00;31.83;573.0;31.83;20.0
593;2020-10-06 20:00:00+00:00;53.0;573.0;53.0;50.0
594;2020-10-07 00:00:00+00:00;44.4;573.0;44.4;-72.0
595;2020-10-07 04:00:00+00:00;36.96;573.0;36.96;-10.0
596;2020-10-07 08:00:00+00:00;29.64;573.0;29.64;27.0
597;2020-10-07 12:00:00+00:00;43.96;573.0;43.96;33.0
598;2020-10-07 16:00:00+00:00;33.12;573.0;33.12;7.0
599;2020-10-07 20:00:00+00:00;47.0;573.0;47.0;20.0
600;2020-10-08 00:00:00+00:00;37.92;573.0;37.92;-72.0
601;2020-10-08 04:00:00+00:00;29.64;573.0;29.64;-19.0
602;2020-10-08 08:00:00+00:00;32.84;573.0;32.84;-23.0
603;2020-10-08 12:00:00+00:00;38.6;573.0;38.6;23.0
604;2020-10-08 16:00:00+00:00;36.76;573.0;36.76;18.0
605;2020-10-08 20:00:00+00:00;47.92;573.0;47.92;32.0
606;2020-10-09 00:00:00+00:00;41.0;573.0;41.0;-37.0
607;2020-10-09 04:00:00+00:00;31.81;573.0;31.81;-6.0
608;2020-10-09 08:00:00+00:00;26.92;573.0;26.92;3.0
609;2020-10-09 12:00:00+00:00;24.12;573.0;24.12;6.0
610;2020-10-09 16:00:00+00:00;22.0;573.0;22.0;-40.0
611;2020-10-09 20:00:00+00:00;29.94;573.0;29.94;-22.0
612;2020-10-10 00:00:00+00:00;37.96;573.0;37.96;34.0
613;2020-10-10 04:00:00+00:00;36.0;573.0;36.0;30.0
614;2020-10-10 08:00:00+00:00;34.0;573.0;34.0;21.0
615;2020-10-10 12:00:00+00:00;47.92;573.0;47.92;-23.0
616;2020-10-10 16:00:00+00:00;29.45;573.0;29.45;-6.0
617;2020-10-10 20:00:00+00:00;33.32;573.0;33.32;14.0
618;2020-10-11 00:00:00+00:00;28.87;573.0;28.87;-45.0
619;2020-10-11 04:00:00+00:00;23.08;573.0;23.08;-29.0
620;2020-10-11 08:00:00+00:00;22.4;573.0;22.4;-24.0
621;2020-10-11 12:00:00+00:00;35.38;573.0;35.38;-14.0
622;2020-10-11 16:00:00+00:00;23.5;573.0;23.5;-19.0
623;2020-10-11 20:00:00+00:00;20.96;573.0;20.96;-18.0
624;2020-10-12 00:00:00+00:00;29.35;573.0;29.35;-4.0
625;2020-10-12 04:00:00+00:00;35.52;573.0;35.52;-53.0
626;2020-10-12 08:00:00+00:00;34.24;573.0;34.24;-8.0
627;2020-10-12 12:00:00+00:00;33.48;573.0;33.48;40.0
628;2020-10-12 16:00:00+00:00;39.44;573.0;39.44;5.0
629;2020-10-12 20:00:00+00:00;35.25;573.0;35.25;1.0
630;2020-10-13 00:00:00+00:00;23.0;573.0;23.0;-6.0
631;2020-10-13 04:00:00+00:00;28.78;573.0;28.78;-52.0
632;2020-10-13 08:00:00+00:00;27.71;573.0;27.71;-12.0
633;2020-10-13 12:00:00+00:00;36.48;573.0;36.48;21.0
634;2020-10-13 16:00:00+00:00;36.0;573.0;36.0;8.0
635;2020-10-13 20:00:00+00:00;43.88;573.0;43.88;3.0
636;2020-10-14 00:00:00+00:00;49.32;573.0;49.32;10.0
637;2020-10-14 04:00:00+00:00;44.0;573.0;44.0;0.0
638;2020-10-14 08:00:00+00:00;49.28;573.0;49.28;33.0
639;2020-10-14 12:00:00+00:00;50.0;573.0;50.0;14.0
640;2020-10-14 16:00:00+00:00;48.56;573.0;48.56;27.0
641;2020-10-14 20:00:00+00:00;36.71;573.0;36.71;17.0
642;2020-10-15 00:00:00+00:00;42.0;573.0;42.0;-64.0
643;2020-10-15 04:00:00+00:00;33.92;573.0;33.92;-68.0
644;2020-10-15 08:00:00+00:00;37.0;573.0;37.0;-63.0
645;2020-10-15 12:00:00+00:00;38.16;573.0;38.16;11.0
646;2020-10-15 16:00:00+00:00;36.92;573.0;36.92;-72.0
647;2020-10-15 20:00:00+00:00;33.92;573.0;33.92;-37.0
648;2020-10-16 00:00:00+00:00;33.24;573.0;33.24;-43.0
649;2020-10-16 04:00:00+00:00;27.64;573.0;27.64;-36.0
650;2020-10-16 08:00:00+00:00;26.68;573.0;26.68;-49.0
651;2020-10-16 12:00:00+00:00;41.0;573.0;41.0;-25.0
652;2020-10-16 16:00:00+00:00;35.96;573.0;35.96;-21.0
653;2020-10-16 20:00:00+00:00;26.8;573.0;26.8;-45.0
654;2020-10-17 00:00:00+00:00;25.0;573.0;25.0;21.0
655;2020-10-17 04:00:00+00:00;25.0;573.0;25.0;18.0
656;2020-10-17 08:00:00+00:00;22.0;573.0;22.0;-34.0
657;2020-10-17 12:00:00+00:00;25.0;573.0;25.0;18.0
658;2020-10-17 16:00:00+00:00;19.0;573.0;19.0;-52.0
659;2020-10-17 20:00:00+00:00;26.37;573.0;26.37;1.0
660;2020-10-18 00:00:00+00:00;19.87;573.0;19.87;-34.0
661;2020-10-18 04:00:00+00:00;26.0;573.0;26.0;-83.0
662;2020-10-18 08:00:00+00:00;16.7;573.0;16.7;-13.0
663;2020-10-18 12:00:00+00:00;19.4;573.0;19.4;-31.0
664;2020-10-18 16:00:00+00:00;17.02;573.0;17.02;-22.0
665;2020-10-18 20:00:00+00:00;15.83;573.0;15.83;-34.0
666;2020-10-19 00:00:00+00:00;16.92;573.0;16.92;-35.0
667;2020-10-19 04:00:00+00:00;20.3;573.0;20.3;-50.0
668;2020-10-19 08:00:00+00:00;16.0;573.0;16.0;-48.0
669;2020-10-19 12:00:00+00:00;27.0;573.0;27.0;-42.0
670;2020-10-19 16:00:00+00:00;25.76;573.0;25.76;-45.0
671;2020-10-19 20:00:00+00:00;24.89;573.0;24.89;-49.0
672;2020-10-20 00:00:00+00:00;29.0;573.0;29.0;-60.0
673;2020-10-20 04:00:00+00:00;19.3;573.0;19.3;-72.0
674;2020-10-20 08:00:00+00:00;20.52;573.0;20.52;-53.0
675;2020-10-20 12:00:00+00:00;27.92;573.0;27.92;-20.0
676;2020-10-20 16:00:00+00:00;23.56;573.0;23.56;-53.0
677;2020-10-20 20:00:00+00:00;34.0;573.0;34.0;-25.0
678;2020-10-21 00:00:00+00:00;35.08;573.0;35.08;-52.0
679;2020-10-21 04:00:00+00:00;31.88;573.0;31.88;-45.0
680;2020-10-21 08:00:00+00:00;33.0;573.0;33.0;-40.0
681;2020-10-21 12:00:00+00:00;29.0;573.0;29.0;-16.0
682;2020-10-21 16:00:00+00:00;30.0;573.0;30.0;-46.0
683;2020-10-21 20:00:00+00:00;43.0;573.0;43.0;-54.0
684;2020-10-22 00:00:00+00:00;65.89;573.0;65.89;-128.0
685;2020-10-22 04:00:00+00:00;47.52;573.0;47.52;-77.0
686;2020-10-22 08:00:00+00:00;30.64;573.0;30.64;-45.0
687;2020-10-22 12:00:00+00:00;35.04;573.0;35.04;-9.0
688;2020-10-22 16:00:00+00:00;36.0;573.0;36.0;-29.0
689;2020-10-22 20:00:00+00:00;38.0;573.0;38.0;-3.0
690;2020-10-23 00:00:00+00:00;25.0;573.0;25.0;-57.0
691;2020-10-23 04:00:00+00:00;34.16;573.0;34.16;-22.0
692;2020-10-23 08:00:00+00:00;20.99;573.0;20.99;-47.0
693;2020-10-23 12:00:00+00:00;25.04;573.0;25.04;-25.0
694;2020-10-23 16:00:00+00:00;28.12;573.0;28.12;-44.0
695;2020-10-23 20:00:00+00:00;40.0;573.0;40.0;-10.0
702;2020-10-24 00:00:00+00:00;34.68;573.0;34.68;-52.0
703;2020-10-24 04:00:00+00:00;33.84;573.0;33.84;-55.0
704;2020-10-24 08:00:00+00:00;43.56;573.0;43.56;-34.0
705;2020-10-24 12:00:00+00:00;41.52;573.0;41.52;-72.0
706;2020-10-24 16:00:00+00:00;35.4;573.0;35.4;-53.0
707;2020-10-24 20:00:00+00:00;32.0;573.0;32.0;-63.0
708;2020-10-25 00:00:00+00:00;93.31;573.0;93.31;-109.0
709;2020-10-25 04:00:00+00:00;107.5;573.0;107.5;-123.0
710;2020-10-25 08:00:00+00:00;55.6;573.0;55.6;-107.0
711;2020-10-25 12:00:00+00:00;66.0;573.0;66.0;-114.0
712;2020-10-25 16:00:00+00:00;56.84;573.0;56.84;-73.0
713;2020-10-25 20:00:00+00:00;53.52;573.0;53.52;-19.0
714;2020-10-26 00:00:00+00:00;31.58;573.0;31.58;-50.0
715;2020-10-26 04:00:00+00:00;48.56;573.0;48.56;17.0
716;2020-10-26 08:00:00+00:00;46.92;573.0;46.92;-32.0
717;2020-10-26 12:00:00+00:00;45.32;573.0;45.32;-12.0
718;2020-10-26 16:00:00+00:00;33.0;573.0;33.0;-33.0
719;2020-10-26 20:00:00+00:00;43.86;573.0;43.86;-29.0
720;2020-10-27 00:00:00+00:00;35.31;573.0;35.31;0.0
721;2020-10-27 04:00:00+00:00;34.12;573.0;34.12;-16.0
722;2020-10-27 08:00:00+00:00;25.0;573.0;25.0;-68.0
723;2020-10-27 12:00:00+00:00;42.17;573.0;42.17;-48.0
724;2020-10-27 16:00:00+00:00;25.0;573.0;25.0;-69.0
725;2020-10-27 20:00:00+00:00;40.41;573.0;40.41;-8.0
726;2020-10-28 00:00:00+00:00;52.8;573.0;52.8;-77.0
727;2020-10-28 04:00:00+00:00;39.0;573.0;39.0;4.0
728;2020-10-28 08:00:00+00:00;30.37;573.0;30.37;-29.0
729;2020-10-28 12:00:00+00:00;39.0;573.0;39.0;-14.0
730;2020-10-28 16:00:00+00:00;33.24;573.0;33.24;-6.0
731;2020-10-28 20:00:00+00:00;36.6;573.0;36.6;7.0
732;2020-10-29 00:00:00+00:00;51.0;573.0;51.0;-70.0
733;2020-10-29 04:00:00+00:00;42.0;573.0;42.0;17.0
734;2020-10-29 08:00:00+00:00;32.82;573.0;32.82;-10.0
735;2020-10-29 12:00:00+00:00;39.0;573.0;39.0;-28.0
736;2020-10-29 16:00:00+00:00;20.74;573.0;20.74;-74.0
737;2020-10-29 20:00:00+00:00;37.0;573.0;37.0;18.0
738;2020-10-30 00:00:00+00:00;44.0;573.0;44.0;-66.0
739;2020-10-30 04:00:00+00:00;41.48;573.0;41.48;-10.0
740;2020-10-30 08:00:00+00:00;34.9;573.0;34.9;-50.0
741;2020-10-30 12:00:00+00:00;43.92;573.0;43.92;18.0
742;2020-10-30 16:00:00+00:00;40.28;573.0;40.28;-28.0
743;2020-10-30 20:00:00+00:00;43.0;573.0;43.0;14.0
750;2020-10-31 00:00:00+00:00;29.6;573.0;29.6;-28.0
751;2020-10-31 04:00:00+00:00;32.69;573.0;32.69;-12.0
752;2020-10-31 08:00:00+00:00;41.92;573.0;41.92;42.0
753;2020-10-31 12:00:00+00:00;42.0;573.0;42.0;38.0
754;2020-10-31 16:00:00+00:00;26.2;573.0;26.2;-37.0
755;2020-10-31 20:00:00+00:00;43.39;573.0;43.39;-36.0
756;2020-11-01 00:00:00+00:00;44.0;573.0;44.0;-50.0
757;2020-11-01 04:00:00+00:00;54.0;573.0;54.0;-66.0
758;2020-11-01 08:00:00+00:00;39.0;573.0;39.0;-51.0
759;2020-11-01 12:00:00+00:00;55.15;573.0;55.15;-73.0
760;2020-11-01 16:00:00+00:00;38.0;573.0;38.0;-59.0
761;2020-11-01 20:00:00+00:00;42.18;573.0;42.18;-47.0
762;2020-11-02 00:00:00+00:00;62.16;573.0;62.16;-90.0
763;2020-11-02 04:00:00+00:00;60.0;573.0;60.0;-85.0
764;2020-11-02 08:00:00+00:00;26.66;573.0;26.66;-38.0
765;2020-11-02 12:00:00+00:00;31.92;573.0;31.92;-82.0
766;2020-11-02 16:00:00+00:00;30.4;573.0;30.4;-78.0
767;2020-11-02 20:00:00+00:00;31.37;573.0;31.37;-57.0
768;2020-11-03 00:00:00+00:00;46.0;573.0;46.0;-73.0
769;2020-11-03 04:00:00+00:00;34.52;573.0;34.52;-56.0
770;2020-11-03 08:00:00+00:00;31.27;573.0;31.27;-36.0
771;2020-11-03 12:00:00+00:00;35.49;573.0;35.49;38.0
772;2020-11-03 16:00:00+00:00;29.65;573.0;29.65;-13.0
773;2020-11-03 20:00:00+00:00;28.64;573.0;28.64;-43.0
774;2020-11-04 00:00:00+00:00;42.0;573.0;42.0;-70.0
775;2020-11-04 04:00:00+00:00;35.72;573.0;35.72;-82.0
776;2020-11-04 08:00:00+00:00;20.4;573.0;20.4;-63.0
777;2020-11-04 12:00:00+00:00;21.24;573.0;21.24;-62.0
778;2020-11-04 16:00:00+00:00;20.84;573.0;20.84;-59.0
779;2020-11-04 20:00:00+00:00;26.64;573.0;26.64;-54.0
780;2020-11-05 00:00:00+00:00;21.0;573.0;21.0;-40.0
781;2020-11-05 04:00:00+00:00;28.05;573.0;28.05;-51.0
782;2020-11-05 08:00:00+00:00;31.88;573.0;31.88;-110.0
783;2020-11-05 12:00:00+00:00;27.0;573.0;27.0;-102.0
